timestamp,PRESSURE_TANK,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
    0.0000,    4.0000,   94.4567,   94.4739,    1.0000,    1.0000
    0.2500,    3.9571,   94.5009,   94.5193,    1.0000,    1.0000
    0.5000,    3.9142,   94.5471,   94.5655,    1.0000,    1.0000
    0.7500,    3.8715,   94.5931,   94.6116,    1.0000,    1.0000
    1.0000,    3.8289,   94.1464,   94.1646,    1.0000,    1.0000
    1.2500,    3.7939,   94.1842,   94.2025,    1.0000,    1.0000
    1.5000,    3.7590,   94.2219,   94.2402,    1.0000,    1.0000
    1.7500,    3.7242,   94.2595,   94.2778,    1.0000,    1.0000
    2.0000,    3.6895,   94.0996,   94.1179,    1.0000,    1.0000
    2.2500,    3.6602,   94.1333,   94.1516,    1.0000,    1.0000
    2.5000,    3.6310,   94.1648,   94.1831,    1.0000,    1.0000
    2.7500,    3.6019,   94.1963,   94.2146,    1.0000,    1.0000
    3.0000,    3.5728,   93.2629,   93.2810,    1.0000,    1.0000
    3.2500,    3.5940,   93.2394,   93.2574,    1.0000,    1.0000
    3.5000,    3.6151,   93.2166,   93.2346,    1.0000,    1.0000
    3.7500,    3.6361,   93.1939,   93.2119,    1.0000,    1.0000
    4.0000,    3.6571,   92.5092,   92.5270,    1.0000,    1.0000
    4.2500,    3.6979,   92.4656,   92.4834,    1.0000,    1.0000
    4.5000,    3.7386,   92.4221,   92.4398,    1.0000,    1.0000
    4.7500,    3.7793,   92.3786,   92.3964,    1.0000,    1.0000
    5.0000,    3.8198,   92.4341,   92.4519,    1.0000,    1.0000
    5.2500,    3.8710,   92.3790,   92.3968,    1.0000,    1.0000
    5.5000,    3.9221,   92.3243,   92.3420,    1.0000,    1.0000
    5.7500,    3.9731,   92.2697,   92.2874,    1.0000,    1.0000
    6.0000,    4.0240,   92.7440,   92.7619,    1.0000,    1.0000
    6.2500,    4.0504,   92.7152,   92.7331,    1.0000,    1.0000
    6.5000,    4.0768,   92.6867,   92.7045,    1.0000,    1.0000
    6.7500,    4.1031,   92.6582,   92.6761,    1.0000,    1.0000
    7.0000,    4.1293,   92.5471,   92.5649,    1.0000,    1.0000
    7.2500,    4.1677,   92.5059,   92.5237,    1.0000,    1.0000
    7.5000,    4.2059,   92.4649,   92.4827,    1.0000,    1.0000
    7.7500,    4.2440,   92.4239,   92.4417,    1.0000,    1.0000
    8.0000,    4.2821,   92.6711,   92.6890,    1.0000,    1.0000
    8.2500,    4.3383,   92.6061,   92.6239,    1.0000,    1.0000
    8.5000,    4.3943,   92.5457,   92.5635,    1.0000,    1.0000
    8.7500,    4.4501,   92.4856,   92.5034,    1.0000,    1.0000
    8.9736,    4.5000,   92.4320,   92.4498,    1.0000,    1.0000
    9.0000,    4.5059,  114.1331,    0.0000,    1.0000,    0.0000
    9.2500,    4.4309,  114.2417,    0.0000,    1.0000,    0.0000
    9.5000,    4.3561,  114.3499,    0.0000,    1.0000,    0.0000
    9.7500,    4.2815,  114.4578,    0.0000,    1.0000,    0.0000
   10.0000,    4.2069,  115.4663,    0.0000,    1.0000,    0.0000
   10.2500,    4.1041,  115.6128,    0.0000,    1.0000,    0.0000
   10.5000,    4.0014,  115.7597,    0.0000,    1.0000,    0.0000
   10.5033,    4.0000,  115.7616,    0.0000,    1.0000,    0.0000
   10.7500,    3.8989,  115.9063,    0.0000,    1.0000,    0.0000
   11.0000,    3.7965,  114.4045,    0.0000,    1.0000,    0.0000
   11.2500,    3.7440,  114.4787,    0.0000,    1.0000,    0.0000
   11.5000,    3.6915,  114.5534,    0.0000,    1.0000,    0.0000
   11.7500,    3.6392,  114.6279,    0.0000,    1.0000,    0.0000
   12.0000,    3.5869,  114.6779,    0.0000,    1.0000,    0.0000
   12.2500,    3.5408,  114.7436,    0.0000,    1.0000,    0.0000
   12.5000,    3.4947,  114.8091,    0.0000,    1.0000,    0.0000
   12.7500,    3.4488,  114.8745,    0.0000,    1.0000,    0.0000
   13.0000,    3.4029,  114.4945,    0.0000,    1.0000,    0.0000
   13.2500,    3.3665,  114.5464,    0.0000,    1.0000,    0.0000
   13.5000,    3.3301,  114.5981,    0.0000,    1.0000,    0.0000
   13.7500,    3.2938,  114.6498,    0.0000,    1.0000,    0.0000
   14.0000,    3.2576,  114.9825,    0.0000,    1.0000,    0.0000
   14.2500,    3.2157,  115.0421,    0.0000,    1.0000,    0.0000
   14.5000,    3.1738,  115.1015,    0.0000,    1.0000,    0.0000
   14.7500,    3.1321,  115.1609,    0.0000,    1.0000,    0.0000
   15.0000,    3.0904,  115.0362,    0.0000,    1.0000,    0.0000
   15.2500,    3.0526,  115.0911,    0.0000,    1.0000,    0.0000
   15.5000,    3.0148,  115.1447,    0.0000,    1.0000,    0.0000
   15.7500,    2.9771,  115.1983,    0.0000,    1.0000,    0.0000
   16.0000,    2.9395,  115.7017,    0.0000,    1.0000,    0.0000
   16.2500,    2.8924,  115.7686,    0.0000,    1.0000,    0.0000
   16.5000,    2.8453,  115.8353,    0.0000,    1.0000,    0.0000
   16.7500,    2.7983,  115.9019,    0.0000,    1.0000,    0.0000
   17.0000,    2.7514,  117.8803,    0.0000,    1.0000,    0.0000
   17.2500,    2.6445,  118.0310,    0.0000,    1.0000,    0.0000
   17.5000,    2.5378,  118.1815,    0.0000,    1.0000,    0.0000
   17.7500,    2.4312,  118.3317,    0.0000,    1.0000,    0.0000
   18.0000,    2.3249,  119.4923,    0.0000,    1.0000,    0.0000
   18.2500,    2.1938,  119.6771,    0.0000,    1.0000,    0.0000
   18.5000,    2.0629,  119.8614,    0.0000,    1.0000,    0.0000
   18.7500,    1.9322,  120.0453,    0.0000,    1.0000,    0.0000
   19.0000,    1.8018,  119.9458,    0.0000,    1.0000,    0.0000
   19.2500,    1.6779,  120.1198,    0.0000,    1.0000,    0.0000
   19.5000,    1.5543,  120.2933,    0.0000,    1.0000,    0.0000
   19.7500,    1.4309,  120.4664,    0.0000,    1.0000,    0.0000
   20.0000,    1.3076,  120.0118,    0.0000,    1.0000,    0.0000
   20.2500,    1.2094,  120.1503,    0.0000,    1.0000,    0.0000
   20.5000,    1.1113,  120.2891,    0.0000,    1.0000,    0.0000
   20.7500,    1.0133,  120.4275,    0.0000,    1.0000,    0.0000
   20.7842,    1.0000,   98.2697,   98.2892,    1.0000,    1.0000
   21.0000,    0.9924,   97.6333,   97.6526,    1.0000,    1.0000
   21.2500,    0.9987,   97.6266,   97.6459,    1.0000,    1.0000
   21.5000,    1.0049,   97.6199,   97.6392,    1.0000,    1.0000
   21.7500,    1.0111,   97.6132,   97.6325,    1.0000,    1.0000
   22.0000,    1.0174,   97.2219,   97.2411,    1.0000,    1.0000
   22.2500,    1.0320,   97.2063,   97.2255,    1.0000,    1.0000
   22.5000,    1.0466,   97.1908,   97.2099,    1.0000,    1.0000
   22.7500,    1.0611,   97.1752,   97.1944,    1.0000,    1.0000
   23.0000,    1.0756,   97.0547,   97.0738,    1.0000,    1.0000
   23.2500,    1.0852,   97.0444,   97.0636,    1.0000,    1.0000
   23.5000,    1.0948,   97.0342,   97.0534,    1.0000,    1.0000
   23.7500,    1.1043,   97.0240,   97.0432,    1.0000,    1.0000
   24.0000,    1.1138,   96.6284,   96.6474,    1.0000,    1.0000
   24.2500,    1.1127,   96.6294,   96.6484,    1.0000,    1.0000
   24.5000,    1.1115,   96.6306,   96.6496,    1.0000,    1.0000
   24.7500,    1.1104,   96.6319,   96.6509,    1.0000,    1.0000
   25.0000,    1.1092,   96.5663,   96.5853,    1.0000,    1.0000
   25.2500,    1.1137,   96.5615,   96.5805,    1.0000,    1.0000
   25.5000,    1.1182,   96.5567,   96.5757,    1.0000,    1.0000
   25.7500,    1.1227,   96.5520,   96.5709,    1.0000,    1.0000
   26.0000,    1.1272,   96.2212,   96.2401,    1.0000,    1.0000
   26.2500,    1.1502,   96.1967,   96.2155,    1.0000,    1.0000
   26.5000,    1.1731,   96.1723,   96.1912,    1.0000,    1.0000
   26.7500,    1.1960,   96.1480,   96.1668,    1.0000,    1.0000
   27.0000,    1.2189,   95.7359,   95.7546,    1.0000,    1.0000
   27.2500,    1.2526,   95.7003,   95.7190,    1.0000,    1.0000
   27.5000,    1.2863,   95.6648,   95.6836,    1.0000,    1.0000
   27.7500,    1.3200,   95.6294,   95.6482,    1.0000,    1.0000
   28.0000,    1.3535,   96.1591,   96.1780,    1.0000,    1.0000
   28.2500,    1.3554,   96.1569,   96.1757,    1.0000,    1.0000
   28.5000,    1.3573,   96.1548,   96.1737,    1.0000,    1.0000
   28.7500,    1.3592,   96.1528,   96.1716,    1.0000,    1.0000
   29.0000,    1.3611,   96.1308,   96.1497,    1.0000,    1.0000
   29.2500,    1.3896,   96.0998,   96.1186,    1.0000,    1.0000
   29.5000,    1.4181,   96.0696,   96.0885,    1.0000,    1.0000
   29.7500,    1.4464,   96.0396,   96.0584,    1.0000,    1.0000
   30.0000,    1.4747,   96.5307,   96.5497,    1.0000,    1.0000
   30.2500,    1.4960,   96.5080,   96.5270,    1.0000,    1.0000
   30.5000,    1.5172,   96.4854,   96.5044,    1.0000,    1.0000
   30.7500,    1.5384,   96.4628,   96.4818,    1.0000,    1.0000
   31.0000,    1.5596,   95.7668,   95.7856,    1.0000,    1.0000
   31.2500,    1.6103,   95.7133,   95.7320,    1.0000,    1.0000
   31.5000,    1.6608,   95.6600,   95.6788,    1.0000,    1.0000
   31.7500,    1.7113,   95.6069,   95.6256,    1.0000,    1.0000
   32.0000,    1.7616,   96.1676,   96.1864,    1.0000,    1.0000
   32.2500,    1.7957,   96.1313,   96.1502,    1.0000,    1.0000
   32.5000,    1.8297,   96.0951,   96.1139,    1.0000,    1.0000
   32.7500,    1.8637,   96.0590,   96.0778,    1.0000,    1.0000
   33.0000,    1.8976,   96.6689,   96.6879,    1.0000,    1.0000
   33.2500,    1.8830,   96.6793,   96.6983,    1.0000,    1.0000
   33.5000,    1.8684,   96.6949,   96.7139,    1.0000,    1.0000
   33.7500,    1.8539,   96.7104,   96.7295,    1.0000,    1.0000
   34.0000,    1.8394,   97.3274,   97.3466,    1.0000,    1.0000
   34.2500,    1.8060,   97.3629,   97.3821,    1.0000,    1.0000
   34.5000,    1.7727,   97.3983,   97.4175,    1.0000,    1.0000
   34.7500,    1.7394,   97.4336,   97.4529,    1.0000,    1.0000
   35.0000,    1.7062,   96.9515,   96.9706,    1.0000,    1.0000
   35.2500,    1.6824,   96.9769,   96.9960,    1.0000,    1.0000
   35.5000,    1.6586,   97.0022,   97.0213,    1.0000,    1.0000
   35.7500,    1.6349,   97.0274,   97.0465,    1.0000,    1.0000
   36.0000,    1.6112,   97.0181,   97.0372,    1.0000,    1.0000
   36.2500,    1.5882,   97.0426,   97.0617,    1.0000,    1.0000
   36.5000,    1.5652,   97.0670,   97.0861,    1.0000,    1.0000
   36.7500,    1.5424,   97.0913,   97.1105,    1.0000,    1.0000
   37.0000,    1.5195,   96.9109,   96.9300,    1.0000,    1.0000
   37.2500,    1.5010,   96.9322,   96.9513,    1.0000,    1.0000
   37.5000,    1.4825,   96.9519,   96.9710,    1.0000,    1.0000
   37.7500,    1.4640,   96.9715,   96.9906,    1.0000,    1.0000
   38.0000,    1.4456,   96.8289,   96.8480,    1.0000,    1.0000
   38.2500,    1.4306,   96.8459,   96.8650,    1.0000,    1.0000
   38.5000,    1.4155,   96.8620,   96.8810,    1.0000,    1.0000
   38.7500,    1.4005,   96.8780,   96.8970,    1.0000,    1.0000
   39.0000,    1.3855,   96.9327,   96.9518,    1.0000,    1.0000
   39.2500,    1.3725,   96.9453,   96.9644,    1.0000,    1.0000
   39.5000,    1.3595,   96.9592,   96.9783,    1.0000,    1.0000
   39.7500,    1.3466,   96.9729,   96.9920,    1.0000,    1.0000
   40.0000,    1.3337,   96.4597,   96.4787,    1.0000,    1.0000
   40.2500,    1.3393,   96.4537,   96.4727,    1.0000,    1.0000
   40.5000,    1.3449,   96.4477,   96.4667,    1.0000,    1.0000
   40.7500,    1.3504,   96.4418,   96.4608,    1.0000,    1.0000
   41.0000,    1.3560,   96.1647,   96.1835,    1.0000,    1.0000
   41.2500,    1.3878,   96.1307,   96.1495,    1.0000,    1.0000
   41.5000,    1.4195,   96.0971,   96.1159,    1.0000,    1.0000
   41.7500,    1.4512,   96.0636,   96.0824,    1.0000,    1.0000
   42.0000,    1.4828,   95.4002,   95.4188,    1.0000,    1.0000
   42.2500,    1.5494,   95.3291,   95.3478,    1.0000,    1.0000
   42.5000,    1.6160,   95.2595,   95.2781,    1.0000,    1.0000
   42.7500,    1.6823,   95.1900,   95.2086,    1.0000,    1.0000
   43.0000,    1.7485,   93.7389,   93.7570,    1.0000,    1.0000
   43.2500,    1.8515,   93.6324,   93.6505,    1.0000,    1.0000
   43.5000,    1.9543,   93.5263,   93.5444,    1.0000,    1.0000
   43.7500,    2.0568,   93.4205,   93.4385,    1.0000,    1.0000
   44.0000,    2.1591,   93.0922,   93.1102,    1.0000,    1.0000
   44.2500,    2.2492,   92.9977,   93.0157,    1.0000,    1.0000
   44.5000,    2.3391,   92.9048,   92.9227,    1.0000,    1.0000
   44.7500,    2.4288,   92.8121,   92.8300,    1.0000,    1.0000
   45.0000,    2.5182,   93.1097,   93.1277,    1.0000,    1.0000
   45.2500,    2.5826,   93.0423,   93.0603,    1.0000,    1.0000
   45.5000,    2.6468,   92.9755,   92.9934,    1.0000,    1.0000
   45.7500,    2.7109,   92.9088,   92.9267,    1.0000,    1.0000
   46.0000,    2.7748,   93.5341,   93.5522,    1.0000,    1.0000
   46.2500,    2.8210,   93.4857,   93.5038,    1.0000,    1.0000
   46.5000,    2.8670,   93.4374,   93.4555,    1.0000,    1.0000
   46.7500,    2.9129,   93.3893,   93.4073,    1.0000,    1.0000
   47.0000,    2.9587,   93.0255,   93.0434,    1.0000,    1.0000
   47.2500,    3.0099,   92.9693,   92.9872,    1.0000,    1.0000
   47.5000,    3.0610,   92.9158,   92.9337,    1.0000,    1.0000
   47.7500,    3.1120,   92.8624,   92.8803,    1.0000,    1.0000
   48.0000,    3.1628,   93.0311,   93.0491,    1.0000,    1.0000
   48.2500,    3.2098,   92.9804,   92.9984,    1.0000,    1.0000
   48.5000,    3.2567,   92.9311,   92.9491,    1.0000,    1.0000
   48.7500,    3.3034,   92.8820,   92.8999,    1.0000,    1.0000
   49.0000,    3.3501,   93.3083,   93.3263,    1.0000,    1.0000
   49.2500,    3.3808,   93.2757,   93.2938,    1.0000,    1.0000
   49.5000,    3.4114,   93.2433,   93.2613,    1.0000,    1.0000
   49.7500,    3.4419,   93.2109,   93.2289,    1.0000,    1.0000
   50.0000,    3.4724,   94.5425,   94.5609,    1.0000,    1.0000
   50.2500,    3.4374,   94.5786,   94.5970,    1.0000,    1.0000
   50.5000,    3.4025,   94.6162,   94.6346,    1.0000,    1.0000
   50.7500,    3.3676,   94.6537,   94.6721,    1.0000,    1.0000
   51.0000,    3.3329,   94.1370,   94.1553,    1.0000,    1.0000
   51.2500,    3.3253,   94.1452,   94.1635,    1.0000,    1.0000
   51.5000,    3.3178,   94.1534,   94.1717,    1.0000,    1.0000
   51.7500,    3.3102,   94.1616,   94.1799,    1.0000,    1.0000
   52.0000,    3.3027,   92.4244,   92.4421,    1.0000,    1.0000
   52.2500,    3.3812,   92.3354,   92.3531,    1.0000,    1.0000
   52.5000,    3.4596,   92.2517,   92.2694,    1.0000,    1.0000
   52.7500,    3.5377,   92.1690,   92.1868,    1.0000,    1.0000
   53.0000,    3.6156,   91.9957,   92.0133,    1.0000,    1.0000
   53.2500,    3.6939,   91.9124,   91.9301,    1.0000,    1.0000
   53.5000,    3.7720,   91.8297,   91.8473,    1.0000,    1.0000
   53.7500,    3.8499,   91.7471,   91.7647,    1.0000,    1.0000
   54.0000,    3.9277,   93.0091,   93.0271,    1.0000,    1.0000
   54.2500,    3.9633,   92.9705,   92.9884,    1.0000,    1.0000
   54.5000,    3.9989,   92.9320,   92.9500,    1.0000,    1.0000
   54.7500,    4.0344,   92.8937,   92.9116,    1.0000,    1.0000
   55.0000,    4.0697,   92.6207,   92.6385,    1.0000,    1.0000
   55.2500,    4.1011,   92.5867,   92.6045,    1.0000,    1.0000
   55.5000,    4.1324,   92.5529,   92.5708,    1.0000,    1.0000
   55.7500,    4.1636,   92.5193,   92.5371,    1.0000,    1.0000
   56.0000,    4.1948,   93.0019,   93.0199,    1.0000,    1.0000
   56.2500,    4.2208,   92.9738,   92.9917,    1.0000,    1.0000
   56.5000,    4.2467,   92.9457,   92.9636,    1.0000,    1.0000
   56.7500,    4.2726,   92.9177,   92.9356,    1.0000,    1.0000
   57.0000,    4.2985,   93.7579,   93.7761,    1.0000,    1.0000
   57.2500,    4.3225,   93.7310,   93.7492,    1.0000,    1.0000
   57.5000,    4.3465,   93.7048,   93.7230,    1.0000,    1.0000
   57.7500,    4.3704,   93.6787,   93.6968,    1.0000,    1.0000
   58.0000,    4.3943,   93.0945,   93.1124,    1.0000,    1.0000
   58.2500,    4.4135,   93.0649,   93.0829,    1.0000,    1.0000
   58.5000,    4.4327,   93.0442,   93.0621,    1.0000,    1.0000
   58.7500,    4.4518,   93.0235,   93.0415,    1.0000,    1.0000
   59.0000,    4.4709,   91.1017,   91.1191,    1.0000,    1.0000
   59.1358,    4.5000,   91.0706,   91.0880,    1.0000,    1.0000
   59.2500,    4.5244,  112.4459,    0.0000,    1.0000,    0.0000
   59.5000,    4.4964,  112.4861,    0.0000,    1.0000,    0.0000
   59.7500,    4.4684,  112.5263,    0.0000,    1.0000,    0.0000
   60.0000,    4.4404,  112.7605,    0.0000,    1.0000,    0.0000
   60.2500,    4.4085,  112.8075,    0.0000,    1.0000,    0.0000
   60.5000,    4.3767,  112.8532,    0.0000,    1.0000,    0.0000
   60.7500,    4.3449,  112.8987,    0.0000,    1.0000,    0.0000
   61.0000,    4.3131,  112.9832,    0.0000,    1.0000,    0.0000
   61.2500,    4.2811,  113.0292,    0.0000,    1.0000,    0.0000
   61.5000,    4.2491,  113.0750,    0.0000,    1.0000,    0.0000
   61.7500,    4.2171,  113.1208,    0.0000,    1.0000,    0.0000
   62.0000,    4.1852,  113.0858,    0.0000,    1.0000,    0.0000
   62.2500,    4.1552,  113.1291,    0.0000,    1.0000,    0.0000
   62.5000,    4.1253,  113.1719,    0.0000,    1.0000,    0.0000
   62.7500,    4.0954,  113.2147,    0.0000,    1.0000,    0.0000
   63.0000,    4.0656,  112.9605,    0.0000,    1.0000,    0.0000
   63.2500,    4.0431,  112.9928,    0.0000,    1.0000,    0.0000
   63.5000,    4.0206,  113.0250,    0.0000,    1.0000,    0.0000
   63.7294,    4.0000,  113.0545,    0.0000,    1.0000,    0.0000
   63.7500,    3.9981,  113.0571,    0.0000,    1.0000,    0.0000
   64.0000,    3.9757,  114.7116,    0.0000,    1.0000,    0.0000
   64.2500,    3.9041,  114.8136,    0.0000,    1.0000,    0.0000
   64.5000,    3.8326,  114.9155,    0.0000,    1.0000,    0.0000
   64.7500,    3.7612,  115.0171,    0.0000,    1.0000,    0.0000
   65.0000,    3.6899,  116.9447,    0.0000,    1.0000,    0.0000
   65.2500,    3.5664,  117.1200,    0.0000,    1.0000,    0.0000
   65.5000,    3.4432,  117.2950,    0.0000,    1.0000,    0.0000
   65.7500,    3.3201,  117.4696,    0.0000,    1.0000,    0.0000
   66.0000,    3.1972,  115.9413,    0.0000,    1.0000,    0.0000
   66.2500,    3.1293,  116.0377,    0.0000,    1.0000,    0.0000
   66.5000,    3.0615,  116.1347,    0.0000,    1.0000,    0.0000
   66.7500,    2.9938,  116.2316,    0.0000,    1.0000,    0.0000
   67.0000,    2.9262,  117.2231,    0.0000,    1.0000,    0.0000
   67.2500,    2.8346,  117.3540,    0.0000,    1.0000,    0.0000
   67.5000,    2.7432,  117.4845,    0.0000,    1.0000,    0.0000
   67.7500,    2.6519,  117.6148,    0.0000,    1.0000,    0.0000
   68.0000,    2.5608,  117.4909,    0.0000,    1.0000,    0.0000
   68.2500,    2.4765,  117.6112,    0.0000,    1.0000,    0.0000
   68.5000,    2.3922,  117.7313,    0.0000,    1.0000,    0.0000
   68.7500,    2.3082,  117.8510,    0.0000,    1.0000,    0.0000
   69.0000,    2.2242,  118.5311,    0.0000,    1.0000,    0.0000
   69.2500,    2.1254,  118.6707,    0.0000,    1.0000,    0.0000
   69.5000,    2.0268,  118.8101,    0.0000,    1.0000,    0.0000
   69.7500,    1.9284,  118.9492,    0.0000,    1.0000,    0.0000
   70.0000,    1.8301,  119.6952,    0.0000,    1.0000,    0.0000
   70.2500,    1.7155,  119.8560,    0.0000,    1.0000,    0.0000
   70.5000,    1.6012,  120.0164,    0.0000,    1.0000,    0.0000
   70.7500,    1.4870,  120.1764,    0.0000,    1.0000,    0.0000
   71.0000,    1.3731,  120.5167,    0.0000,    1.0000,    0.0000
   71.2500,    1.2576,  120.6781,    0.0000,    1.0000,    0.0000
   71.5000,    1.1423,  120.8393,    0.0000,    1.0000,    0.0000
   71.7500,    1.0272,  121.0003,    0.0000,    1.0000,    0.0000
